chip_id,class_label,input_feature_1,input_feature_2,input_feature_3,input_feature_4,input_feature_5,input_feature_6,input_feature_7,input_feature_8,input_feature_9,input_feature_10,input_feature_11,input_feature_12,input_feature_13,input_feature_14,input_feature_15,input_feature_16,input_feature_17,input_feature_18,input_feature_19,input_feature_20,input_feature_21,input_feature_22,input_feature_23,input_feature_24,input_feature_25,input_feature_26,input_feature_27,input_feature_28,input_feature_29,input_feature_30,input_feature_31,input_feature_32,input_feature_33,reconstructed_feature_1,reconstructed_feature_2,reconstructed_feature_3,reconstructed_feature_4,reconstructed_feature_5,reconstructed_feature_6,reconstructed_feature_7,reconstructed_feature_8,reconstructed_feature_9,reconstructed_feature_10,reconstructed_feature_11,reconstructed_feature_12,reconstructed_feature_13,reconstructed_feature_14,reconstructed_feature_15,reconstructed_feature_16,reconstructed_feature_17,reconstructed_feature_18,reconstructed_feature_19,reconstructed_feature_20,reconstructed_feature_21,reconstructed_feature_22,reconstructed_feature_23,reconstructed_feature_24,reconstructed_feature_25,reconstructed_feature_26,reconstructed_feature_27,reconstructed_feature_28,reconstructed_feature_29,reconstructed_feature_30,reconstructed_feature_31,reconstructed_feature_32,reconstructed_feature_33
1,3.0,0.972324312,0.729550064,0.600694478,0.67556864,0.648823738,0.588062644,0.668040931,0.627026916,0.528102577,0.551108181,0.561042368,0.532068193,0.532980025,0.589981854,0.470561743,0.462117016,0.494310766,0.527184546,0.458898038,0.473915547,0.478569359,0.421049535,0.436459929,0.454276532,0.523052216,0.39454025,0.473932862,0.464672059,0.429020673,0.506250262,0.424284041,0.437251955,23.4,0.9750593,0.71944654,0.6157931,0.5647986,0.6062738,0.5312094,0.58222187,0.5791625,0.54691184,0.53170925,0.5332732,0.49264845,0.50230855,0.57116085,0.46757376,0.41592658,0.43993464,0.5210117,0.41827548,0.45174363,0.5046633,0.39757872,0.3941802,0.41879845,0.48106986,0.37150532,0.43907046,0.42660153,0.4005403,0.47180557,0.39913663,0.397877,24.132816
1,4.0,0.991078138,0.739005446,0.684993505,0.549874008,0.64832592,0.650030792,0.608832657,0.623458564,0.554335237,0.53587532,0.552140534,0.521267414,0.531006634,0.606487274,0.483077377,0.454342335,0.468823612,0.533025384,0.436440706,0.466045409,0.485580117,0.411065996,0.42554301,0.447577387,0.510486662,0.394541413,0.464010596,0.459431499,0.445937335,0.507675529,0.40949142,0.441631734,26.7,0.98878694,0.73345804,0.62990713,0.57822806,0.6237061,0.5417728,0.5954954,0.5921178,0.5579753,0.54594606,0.54459584,0.5036435,0.5122223,0.5811888,0.4748721,0.42800578,0.45059323,0.5310931,0.42734537,0.45989102,0.51359946,0.40829316,0.40161848,0.4307801,0.49228907,0.38075015,0.4498136,0.43730456,0.41026452,0.48143768,0.40539637,0.40843093,24.4951
1,1.0,0.988221347,0.772514403,0.672842145,0.589996815,0.672659039,0.587626278,0.619235218,0.608524203,0.61026305,0.55895561,0.561489344,0.542703867,0.539993644,0.589517474,0.466794014,0.467186391,0.475463569,0.535332203,0.458890349,0.475668103,0.471231461,0.407320082,0.43263334,0.456213862,0.515472829,0.399607748,0.467174619,0.453784972,0.4427917,0.505640447,0.409269065,0.453729421,25.4,0.9723661,0.7221016,0.61588454,0.5614785,0.6089207,0.5381619,0.58748657,0.5803959,0.5560992,0.53297555,0.5393853,0.4916536,0.51216376,0.58156097,0.47377056,0.42158884,0.44001627,0.52493787,0.422389,0.45595065,0.5007217,0.40015614,0.3976131,0.42028946,0.48333332,0.3717377,0.4362735,0.42768517,0.39481047,0.4699853,0.40647033,0.40816772,24.57342
1,4.0,0.938969851,0.700604498,0.69203186,0.623875856,0.65547204,0.610608995,0.662082911,0.601512015,0.558772743,0.569705665,0.555758476,0.531151354,0.547337234,0.580172658,0.462335736,0.459335148,0.466845632,0.536356926,0.433969051,0.475875765,0.476593912,0.405110002,0.432782292,0.449807525,0.510272086,0.39079994,0.471466094,0.458597064,0.42587477,0.500142932,0.42045936,0.4434039,28.6,0.9640027,0.7156701,0.6114984,0.5557943,0.60367817,0.53455615,0.58228755,0.5750415,0.5518968,0.5267593,0.53430855,0.48683104,0.5083644,0.5748284,0.47153562,0.4175948,0.4365648,0.52155685,0.41888744,0.45267758,0.49644107,0.39645365,0.3953947,0.4170395,0.47925556,0.3683163,0.43457165,0.42311284,0.39300743,0.46417698,0.40342718,0.40528238,24.459343
1,3.0,0.981901109,0.723016381,0.602755964,0.67591399,0.649972618,0.584881365,0.67929399,0.62571013,0.529086769,0.555920899,0.552845418,0.546332717,0.544736385,0.587721169,0.47291857,0.452663034,0.484134287,0.519399822,0.461949468,0.475175083,0.48138538,0.425730228,0.428200006,0.437334239,0.510392904,0.405439436,0.476793885,0.463949263,0.441465139,0.509778619,0.413400382,0.439453125,23.3,0.9537712,0.7451885,0.6746348,0.60046124,0.65853715,0.5660575,0.65117115,0.6099471,0.6003492,0.59784675,0.5690121,0.53377914,0.52202314,0.59550095,0.48278785,0.48356375,0.48102522,0.5463538,0.447875,0.4811889,0.47498155,0.42917347,0.4163929,0.46952534,0.5339748,0.41029322,0.48391923,0.4766668,0.44985226,0.5110228,0.41510102,0.42888206,24.085443
1,2.0,0.89339292,0.636912167,0.608385444,0.669820249,0.652030826,0.636767209,0.608046293,0.61996901,0.548786342,0.578156829,0.555865347,0.527304232,0.549050927,0.580656409,0.472788364,0.469658703,0.463211775,0.546728969,0.444092423,0.501202285,0.481355578,0.40471983,0.426112562,0.450155407,0.511744857,0.409370601,0.467484057,0.463511676,0.435999185,0.505415738,0.411055803,0.443611324,20.5,1.0130095,0.7634482,0.6621815,0.60514593,0.65824544,0.5655126,0.62888396,0.6190847,0.585971,0.5813069,0.5689232,0.5273479,0.53429157,0.60123533,0.4903993,0.45755962,0.47493768,0.5520061,0.44784582,0.47850206,0.5312082,0.43315062,0.41841868,0.45972377,0.5199369,0.4010235,0.47750118,0.46427628,0.43169937,0.50534505,0.41987145,0.4327589,25.21914
1,1.0,0.909583271,0.671541274,0.58741492,0.681466103,0.647244453,0.666411877,0.625617027,0.612744391,0.602046967,0.555487633,0.5597893,0.493985116,0.53225112,0.599709451,0.45732975,0.467640191,0.490997881,0.535800397,0.452781945,0.475218952,0.490062773,0.408412874,0.437784195,0.443584502,0.511487603,0.394127309,0.464544177,0.453969002,0.430175483,0.503127456,0.420565844,0.440551102,21.3,0.9550912,0.7456691,0.67509735,0.60074353,0.65960914,0.5665376,0.65181434,0.61057854,0.60068685,0.5987366,0.56959784,0.5339188,0.522332,0.59616,0.48318636,0.4840949,0.48161316,0.54669106,0.44829774,0.48117194,0.47523823,0.42943728,0.41682392,0.46986306,0.53426737,0.41070437,0.4840924,0.47735915,0.44995904,0.51132995,0.41533002,0.42930347,24.11811
1,2.0,0.941064239,0.719927251,0.721753776,0.623606443,0.638680696,0.639258027,0.664347351,0.599799633,0.550271988,0.569574952,0.575025976,0.518048048,0.566717565,0.581877589,0.481279403,0.473752528,0.468958795,0.552209437,0.442797273,0.471048981,0.476486504,0.413051903,0.434066951,0.446638495,0.523425579,0.391980499,0.475347787,0.460027486,0.435722589,0.517258763,0.420427501,0.441410244,28.5,0.9742022,0.7040612,0.5996381,0.55011463,0.5875053,0.52356535,0.5692327,0.5609232,0.53617567,0.5136174,0.52251595,0.48214665,0.49093097,0.5589751,0.46535248,0.40497893,0.4263891,0.5097455,0.40945503,0.44391245,0.49318966,0.37907377,0.3884482,0.40416875,0.46679053,0.3570717,0.4245912,0.41532055,0.38650724,0.46091828,0.39438963,0.39042547,23.89247
1,4.0,0.989877105,0.748421788,0.659013212,0.566073656,0.645197272,0.592514098,0.605411112,0.605692744,0.586454451,0.549338818,0.55770123,0.535535812,0.527585328,0.586051583,0.469872236,0.458447725,0.487486184,0.533948243,0.455592513,0.475907743,0.469999641,0.404671937,0.427557081,0.445944339,0.518331587,0.394833058,0.466384411,0.458806098,0.438742638,0.505327642,0.418736517,0.436818093,25.5,0.9606251,0.74706817,0.67523193,0.6012211,0.6625533,0.56551003,0.65114015,0.6127033,0.60033655,0.5959417,0.5713666,0.53494656,0.52178437,0.5910254,0.48423153,0.48765996,0.48207036,0.547253,0.4476728,0.48199722,0.48311853,0.42954454,0.41717386,0.4696836,0.5307907,0.4124147,0.48394015,0.4768492,0.4489969,0.5106016,0.4175485,0.43162417,24.15036
1,2.0,1.0,0.765517592,0.648380935,0.58875978,0.662187099,0.560947835,0.623503625,0.614539504,0.57648474,0.570423603,0.575181425,0.523986936,0.525542021,0.591967463,0.483687162,0.45927766,0.470591396,0.539039612,0.444167107,0.475439996,0.480485737,0.414169341,0.421610892,0.46089837,0.519307137,0.393022239,0.469183832,0.457983822,0.43864584,0.505908191,0.421195269,0.448104292,25.0,0.9838595,0.7280203,0.6180208,0.56583,0.6076103,0.5383734,0.58965504,0.58455515,0.56056106,0.538373,0.54350364,0.49547008,0.5095137,0.5872727,0.47631443,0.4240338,0.44186434,0.52601576,0.42478672,0.45803842,0.5064911,0.4030731,0.3959226,0.41983008,0.48713085,0.37235716,0.43451262,0.43173113,0.39427763,0.47632104,0.40839735,0.4039616,24.462358
1,2.0,0.914909959,0.693363607,0.698760986,0.664063394,0.637041569,0.583979011,0.657010615,0.608217299,0.577003002,0.545804441,0.561307013,0.539718091,0.539541304,0.620897949,0.483331621,0.470061868,0.474123925,0.531661034,0.45189935,0.477188021,0.47532928,0.407362461,0.441794187,0.452577263,0.513276398,0.401170343,0.470057189,0.463228792,0.438400418,0.512106717,0.421965539,0.446812928,29.3,0.9851751,0.72903967,0.61943674,0.56719005,0.61058766,0.54037243,0.5911703,0.5848949,0.5608018,0.539125,0.5441582,0.49630174,0.5118871,0.58712596,0.47686017,0.42485893,0.44290993,0.5271158,0.42572403,0.4588569,0.50739473,0.40330407,0.3974271,0.42173183,0.48745543,0.37337378,0.4362813,0.43197057,0.3953806,0.4767127,0.4090511,0.4067491,24.571497
1,2.0,0.998387933,0.77338618,0.635871589,0.596267521,0.677423954,0.568916678,0.623936296,0.604853153,0.574467361,0.565229356,0.569522798,0.517577648,0.523487091,0.605103254,0.483755946,0.456338793,0.466698736,0.520616114,0.44721213,0.467252344,0.47653079,0.417942643,0.442862958,0.45163992,0.525048494,0.404118508,0.475172013,0.455408782,0.428383201,0.508252561,0.425251901,0.442268431,24.9,0.98115206,0.7267237,0.62289214,0.571341,0.6148435,0.5365826,0.58885926,0.5855465,0.5524509,0.5386764,0.53889495,0.49789193,0.5075224,0.57658416,0.47107422,0.4217289,0.4452956,0.525802,0.422785,0.45586947,0.5092911,0.40305382,0.3977826,0.4249908,0.4869483,0.3762754,0.44485205,0.43192768,0.40552652,0.47652262,0.40231985,0.40299958,24.302332
1,1.0,0.940736115,0.715322495,0.711316168,0.63164407,0.647470176,0.617451787,0.655201852,0.615162015,0.56442064,0.568055212,0.551064372,0.544305444,0.542491257,0.591455698,0.458292067,0.464999169,0.476819515,0.535538614,0.431265801,0.487397403,0.481857091,0.41181612,0.439802736,0.4543432,0.510163367,0.393564045,0.470688641,0.465319574,0.432599962,0.508120656,0.426334471,0.444206864,28.6,0.96759164,0.71362907,0.60891664,0.5580324,0.5977524,0.5271221,0.5748723,0.5710796,0.5415096,0.52366304,0.527607,0.4871938,0.49766254,0.56851894,0.46469218,0.40971476,0.43408018,0.51542413,0.41367403,0.44864163,0.50179034,0.39134708,0.39059597,0.4114132,0.4752511,0.36694294,0.43464634,0.42031416,0.3959431,0.46597558,0.3967738,0.3930649,23.951792
1,3.0,0.922666788,0.657757461,0.60445559,0.708638847,0.662353814,0.633835971,0.603811324,0.605653346,0.601247907,0.550889909,0.560952127,0.499138325,0.512951374,0.612449348,0.463482678,0.45107612,0.501216054,0.530166268,0.453329027,0.478181303,0.489201933,0.405957639,0.436743051,0.454034716,0.521524787,0.395193249,0.457199067,0.456733257,0.422587037,0.501130819,0.420838833,0.438869417,21.2,0.95467585,0.74035054,0.66888547,0.5954312,0.6556458,0.5600393,0.64585304,0.60879344,0.5962001,0.58879334,0.56571025,0.5298856,0.5164961,0.582724,0.48080838,0.4844506,0.47731277,0.54307413,0.44324532,0.4781378,0.482326,0.42719874,0.41347727,0.46618697,0.52394056,0.40855464,0.47949386,0.47133222,0.4455718,0.50580513,0.41511494,0.42850113,23.914324
1,3.0,0.966558099,0.696801186,0.593929589,0.694517553,0.662864327,0.607038975,0.666379929,0.624828756,0.543999851,0.550161839,0.546934307,0.550512493,0.547500193,0.581881225,0.481757224,0.464248419,0.45500505,0.548407018,0.4338862,0.486261606,0.492082238,0.38978073,0.448790938,0.458645731,0.519133031,0.393026739,0.463132173,0.469078362,0.435735255,0.50659126,0.426097304,0.446704268,22.7,0.9369108,0.73723435,0.6683048,0.5960077,0.6493076,0.55742973,0.643308,0.60231876,0.5959189,0.5890146,0.56103754,0.5293953,0.51732457,0.5890321,0.47950757,0.47913575,0.47414342,0.5416596,0.4427444,0.47936556,0.47189066,0.42746383,0.41032606,0.46505868,0.5272498,0.40413505,0.48205265,0.47063273,0.44774696,0.50493985,0.41225034,0.4232468,23.742226
1,3.0,0.956490099,0.694517851,0.596045196,0.718464673,0.659668088,0.610687315,0.646152496,0.610194087,0.555413842,0.557426393,0.55782038,0.540450871,0.539673567,0.590828419,0.487516493,0.453432083,0.461194754,0.543781161,0.444290549,0.473029196,0.459072143,0.400180221,0.427737534,0.456861943,0.516774893,0.397883415,0.47290659,0.464139223,0.436808258,0.503804862,0.417025089,0.433276057,22.3,0.9367935,0.7355154,0.66767085,0.5959686,0.6488544,0.55730957,0.64408046,0.60210013,0.5965607,0.58845645,0.5598123,0.52950394,0.51748174,0.5878755,0.47900742,0.47835886,0.47406217,0.5417201,0.44197056,0.47917646,0.4729785,0.4285674,0.41066158,0.46506768,0.5260282,0.40381774,0.48174286,0.47132874,0.4482383,0.505912,0.41149437,0.4224934,23.761295
1,1.0,0.968921125,0.744990826,0.711726069,0.587763846,0.640991151,0.659726679,0.649433792,0.609385967,0.52572906,0.55463928,0.567199111,0.503077149,0.525975287,0.609761477,0.482239187,0.466810077,0.488380075,0.549467385,0.469197243,0.472347975,0.458320141,0.391775787,0.434288561,0.439117998,0.522158384,0.403518379,0.460034251,0.457225382,0.436268628,0.508287013,0.420032382,0.438447416,27.6,1.021254,0.7808307,0.6843332,0.62236565,0.6808441,0.5819508,0.6555762,0.6326241,0.6074746,0.60449463,0.5844085,0.5433323,0.5471181,0.6119247,0.5008791,0.48002973,0.4911184,0.5625362,0.461445,0.49117672,0.5331516,0.44648543,0.42916003,0.47936654,0.53814614,0.41401768,0.4962872,0.4828569,0.4468034,0.52314025,0.42975447,0.44970286,25.48478
1,4.0,0.917591214,0.666672468,0.596820712,0.690437913,0.646418333,0.642669976,0.612669766,0.615353584,0.588625193,0.552696228,0.552140951,0.504708171,0.519419491,0.59900111,0.456352502,0.456406116,0.494758248,0.531479597,0.444392622,0.46957469,0.481429964,0.405944377,0.435021579,0.446659237,0.515689194,0.39068526,0.458918929,0.450302929,0.422253489,0.497374386,0.415949285,0.433581561,21.2,1.0219008,0.77040786,0.668942,0.6128857,0.6667481,0.5710795,0.6370107,0.6250553,0.5924114,0.58795106,0.5748422,0.5335263,0.539499,0.6043895,0.4947332,0.46334183,0.48025897,0.5561099,0.4529369,0.48251688,0.5343488,0.43747717,0.42271882,0.46521452,0.52427626,0.4051573,0.48191816,0.47002634,0.4358158,0.51169175,0.42308202,0.4380222,25.41168
1,4.0,0.921420276,0.683584094,0.678182542,0.641887665,0.651859939,0.588249624,0.661331475,0.607357264,0.574434757,0.547554314,0.565449297,0.534345567,0.534488857,0.608949363,0.489751607,0.450639367,0.474558204,0.526242912,0.451423585,0.472114384,0.458874762,0.395610154,0.440978557,0.445503801,0.512216032,0.392453402,0.466072768,0.461270064,0.438544184,0.509352326,0.416546971,0.434589207,29.2,0.9500489,0.74649835,0.671345,0.6006648,0.6628808,0.5627195,0.6468504,0.6062125,0.5988264,0.58745104,0.56453824,0.52960575,0.5242432,0.5992778,0.48483062,0.48135924,0.477141,0.5433948,0.44598305,0.4820793,0.4814318,0.43130642,0.41152158,0.47000104,0.5294695,0.40461877,0.49239415,0.4738462,0.45070326,0.5049425,0.41773844,0.4338274,23.935297
1,3.0,0.988155961,0.762556612,0.658026397,0.546276093,0.642409742,0.617688954,0.605759442,0.595838666,0.585614681,0.554766357,0.555778086,0.546874106,0.543252349,0.585193515,0.479022264,0.467815042,0.492272586,0.527001977,0.463047117,0.468085796,0.453469455,0.395575553,0.439376831,0.450766981,0.519991875,0.396418512,0.460817188,0.45282805,0.443345606,0.518464148,0.422984719,0.434017539,25.7,0.9644044,0.7496548,0.6776073,0.6035439,0.6654594,0.56924933,0.6540222,0.6144119,0.6025882,0.5997303,0.5739539,0.5371866,0.5240234,0.5957783,0.4856416,0.48876098,0.48439518,0.5488826,0.44978818,0.4834556,0.48220453,0.43014488,0.419343,0.47132728,0.5342841,0.4142289,0.48602834,0.47954205,0.4507429,0.5131239,0.418371,0.43366736,24.26741
1,3.0,0.905360103,0.639860749,0.602064073,0.696353078,0.668800414,0.639115095,0.597474396,0.58987999,0.587494969,0.562654078,0.563001931,0.505759537,0.52196759,0.598551333,0.467875659,0.458627552,0.473926276,0.533174455,0.437731445,0.482845068,0.476080447,0.387092382,0.433340162,0.458799094,0.523535669,0.394897908,0.466587245,0.462432146,0.434417278,0.512198329,0.414966702,0.43778187,20.9,0.96531165,0.71145356,0.6085566,0.55246866,0.6002399,0.53269726,0.5780607,0.5705358,0.54824555,0.52196366,0.5305332,0.48425952,0.50426364,0.569024,0.47060168,0.414949,0.43403906,0.5192311,0.4163271,0.45019728,0.49380654,0.3922988,0.3933412,0.41445282,0.4759205,0.3651199,0.43302667,0.4205358,0.39132455,0.46129584,0.40107596,0.40289903,24.368824
1,1.0,0.915646553,0.673440039,0.69605273,0.658629477,0.646178663,0.556052923,0.643791497,0.622419357,0.600872219,0.551627398,0.551324964,0.515474021,0.524885297,0.610055983,0.502515852,0.461891085,0.483663708,0.534658253,0.461984366,0.482016087,0.490155995,0.413470417,0.437530637,0.463684052,0.518044651,0.38784802,0.458674818,0.46551609,0.429235041,0.515565455,0.428601533,0.445861965,29.7,0.98076063,0.7267262,0.61870277,0.5653189,0.6108933,0.54078406,0.59127563,0.58305,0.559631,0.53710544,0.5427572,0.4949408,0.5130068,0.5851148,0.47629893,0.4243621,0.44255337,0.5265232,0.42511815,0.45865932,0.5058944,0.40287885,0.39864668,0.42227656,0.4865878,0.37318105,0.43713954,0.4305078,0.39625826,0.47425666,0.4085622,0.40780705,24.629295
